epoch_number,train_acc,train_loss,combined_val_acc,combined_val_loss,clean_val_acc,clean_val_loss,triggered_val_acc,triggered_val_loss
0,49.75636868066251,0.49211139551230837,75.0,0.6478427584682191,50.0,0.38973202662808554,100.0,0.25811073184013367
1,65.17627540492792,0.312838131029691,79.26924565372707,0.8086300210228988,79.96706273602558,0.24491420547877038,78.57142857142857,0.5637158155441284
2,79.88077177400064,0.2458750657471163,83.82889846221889,0.5982982771737235,81.94351121015208,0.21680584124156407,85.71428571428571,0.3814924359321594
3,81.12212494735768,0.23190652086798633,84.62006259993876,0.5242268618728434,83.5258394855918,0.21152438489454134,85.71428571428571,0.312702476978302
4,82.88220123661264,0.2211296710717891,85.56682288299935,0.5746040940284729,85.41936005171299,0.20989403128623962,85.71428571428571,0.3647100627422333
5,83.70571494206749,0.21677833210144723,85.06728855509814,0.4759876187890768,84.42029139591058,0.20527157746255398,85.71428571428571,0.2707160413265228
6,83.94440073332188,0.21163485585046665,88.78506362058994,0.46277340741029804,84.71298438403701,0.20268132777086326,92.85714285714286,0.2600920796394348
7,84.38340603643984,0.20860004538137997,88.39780092198824,0.4192234961582082,83.93845898683361,0.20122467859515122,92.85714285714286,0.21799881756305695
8,83.91512474453977,0.20712474094969885,89.61981806892798,0.49419836008122986,86.3824932807131,0.20688147151044436,92.85714285714286,0.2873168885707855
9,84.33445683944112,0.203580342233181,89.43886512094716,0.4344723131507635,86.02058738475147,0.19964239560067654,92.85714285714286,0.23482991755008698
10,85.17866873302617,0.20271855100457156,86.56482836049399,0.507410544369902,87.41537100670227,0.2109139146549361,85.71428571428571,0.2964966297149658
11,84.89406384164265,0.19827035728043743,89.58521161501037,0.43784237200660364,86.31328037287788,0.1991056531135525,92.85714285714286,0.23873671889305115
12,85.31945613028314,0.19566430869911397,88.89680366073554,0.36441491544246674,84.93646446432824,0.19408264756202698,92.85714285714286,0.17033226788043976
13,85.28262732076273,0.1966896309916462,88.43214158132889,0.3430017283452409,84.00714030551492,0.19248787074216775,92.85714285714286,0.15051385760307312
14,85.87957562244148,0.1935504751412996,91.86594172081789,0.3308191860892943,83.73188344163576,0.19383494210030353,100.0,0.13698424398899078
15,85.5208006220603,0.19319885330540792,90.26490150716157,0.43922301488263266,87.67266015718029,0.19975525992257254,92.85714285714286,0.23946775496006012
16,86.06879972674035,0.18802891957706638,90.03270336474671,0.41226814687252045,87.20826387235057,0.19718681275844574,92.85714285714286,0.2150813341140747
17,86.23229042908349,0.1844890004556094,89.04288436022182,0.3454618970198291,85.22862586330079,0.1890095839543002,92.85714285714286,0.15645231306552887
18,86.44473032842535,0.18351482852761233,91.40973190895792,0.28542449112449375,82.81946381791583,0.19515343542609895,100.0,0.09027105569839478
19,86.35340461812388,0.18363309897748487,91.03990533460347,0.28778391224997385,82.07981066920695,0.19693937791245325,100.0,0.0908445343375206
20,85.9249822326138,0.18233517437641109,91.86567592624094,0.288095336407423,83.73135185248188,0.18911265954375267,100.0,0.09898267686367035
21,86.63395443272422,0.1771831026167742,93.00130983567516,0.3063304256647825,86.00261967135032,0.18552528880536556,100.0,0.12080513685941696
22,86.92410702789009,0.17791021542091454,91.71087716463103,0.28229762188025886,83.42175432926207,0.1881861271602767,100.0,0.09411149471998215
23,86.89786113597755,0.17470850935205817,93.27683249413126,0.32035436960203306,86.55366498826251,0.1870319220636572,100.0,0.13332244753837585
24,87.22535503062063,0.17242128268948623,92.75194136358996,0.285950040976916,85.50388272717994,0.18448277429810592,100.0,0.10146726667881012
25,87.09617553088513,0.17313749283286078,90.28180604225496,0.3515602645597288,87.70646922736705,0.1914017197809049,92.85714285714286,0.16015854477882385
26,87.63913942173964,0.1704213692407523,92.81217041472459,0.279431174110089,85.62434082944918,0.18664946646562644,100.0,0.09278170764446259
27,86.79996274198014,0.17440983100927301,91.15935341748036,0.4045830246593271,89.46156397781785,0.1983450081731592,92.85714285714286,0.2062380164861679
28,87.65881262995624,0.16544362603287613,90.01526724049944,0.3493140076420137,87.17339162385602,0.18870239305709088,92.85714285714286,0.1606116145849228
29,87.57858232721945,0.16723256378567644,93.07897501105705,0.3040977173617908,86.15795002211411,0.18382102038179124,100.0,0.12027669697999954
30,87.97469862707784,0.16259676663737213,92.68299425033172,0.2945153130484479,85.36598850066342,0.1832705004406827,100.0,0.1112448126077652
31,87.24554072879403,0.1653586103181754,94.1887205286973,0.33856429106422836,88.37744105739462,0.19148617929645947,100.0,0.14707811176776886
32,87.0815375364941,0.16418383646357274,90.50528612254618,0.3345622537391526,88.15342938794952,0.1864348320024354,92.85714285714286,0.14812742173671722
33,88.138189329421,0.15856646250800363,93.8014578300956,0.3219850737867611,87.6029156601912,0.18509445379355124,100.0,0.13689061999320984
34,87.72491742825876,0.16034466201173408,94.08543275609838,0.3041857483663729,88.17086551219677,0.18667344775583064,100.0,0.1175123006105423
35,87.64468712552198,0.162609116772988,92.03764501752117,0.2554394650672163,84.07529003504234,0.18256815256817,100.0,0.07287131249904633
36,88.48838652915023,0.15653130585061653,91.21958246861499,0.34500927531293457,89.5820220800871,0.1951665064053876,92.85714285714286,0.149842768907547
37,88.63472163018955,0.1543362483581794,94.02493791038683,0.29079618863761425,88.04987582077366,0.18042475543916225,100.0,0.110371433198452
38,88.76138352301227,0.15432380522335215,94.22279539346103,0.28802016324230606,88.44559078692205,0.17917747742363385,100.0,0.10884268581867218
39,88.91326632783392,0.15091275999189488,93.33679575068894,0.2731658578185099,86.67359150137787,0.17755327227392367,100.0,0.09561258554458618
40,88.72101212666547,0.1483078601637057,90.6267542442078,0.22461483255028725,81.2535084884156,0.1963456366211176,100.0,0.028269195929169655
41,89.12621871713257,0.14754743415064045,94.23996572313135,0.2721981996936458,88.47993144626271,0.18010537273117475,100.0,0.09209282696247101
42,89.3411762233872,0.14530604555537657,93.53438743918619,0.24967418451394355,87.0687748783724,0.17851761568869864,100.0,0.0711565688252449
43,89.63687652233541,0.14271558854462846,91.80518108052937,0.21725023684224912,83.61036216105875,0.18779458438179322,100.0,0.029455652460455894
44,89.41585882234165,0.14459860058767454,93.36215255332903,0.2502751515379974,86.72430510665805,0.1794055343738624,100.0,0.07086961716413498
45,89.60508292664052,0.1415543741147433,94.31736510393631,0.24302335855151927,88.63473020787262,0.17893981960202968,100.0,0.0640835389494896
46,89.24682041621615,0.14619272904071426,93.89576174599395,0.26198645321918385,87.79152349198789,0.17736125378204243,100.0,0.08462519943714142
47,89.65906733746478,0.1366872987044709,94.91120334773585,0.28732097574642723,89.8224066954717,0.18947840907743999,100.0,0.09784256666898727
48,89.77160372585324,0.13846783682570926,91.4430625489062,0.3584647729460682,90.02898224066955,0.19309037471456186,92.85714285714286,0.16537439823150635
49,90.7419650223042,0.13476842156212246,92.89749047392236,0.22298914659768343,85.79498094784472,0.1825098330155015,100.0,0.04047931358218193
50,89.92702911750126,0.13624385578025663,94.61851035960943,0.2803506805960621,89.23702071921886,0.18349246973437922,100.0,0.09685821086168289
51,90.55022331109255,0.13312748965940305,94.51548838158746,0.278750937831189,89.0309767631749,0.18321742529847793,100.0,0.09553351253271103
52,89.34369383029997,0.13990933504620834,93.77503784914776,0.2501706677888121,87.55007569829552,0.17736409338457243,100.0,0.07280657440423965
53,90.44980731018238,0.13325483478339656,94.67002134862042,0.2812199981084892,89.34004269724085,0.1827702165714332,100.0,0.09844978153705597
54,91.08055432451198,0.1274121254682541,94.03312438335658,0.25812627375125885,88.06624876671316,0.18049051612615585,100.0,0.077635757625103
55,91.12143821081557,0.12683425125266826,93.75786751947743,0.24246360973588058,87.51573503895486,0.1786404164241893,100.0,0.06382319331169128
56,90.65921711265464,0.13241133872153504,93.47389259347463,0.25742263067513704,86.94778518694928,0.17642719019204378,100.0,0.08099544048309326
57,91.30814470820168,0.12687606208159455,94.14486442350218,0.23765231030327932,88.28972884700438,0.17572886975748198,100.0,0.06192344054579735
58,91.2163065079434,0.12479801803627717,90.89329304596333,0.2230850307803069,81.78658609192665,0.19871545942234142,100.0,0.02436957135796547
59,91.25868302124617,0.1215965859093038,91.96795367944749,0.4068442072187151,91.07876450175212,0.2084364082132067,92.85714285714286,0.19840779900550842
60,91.1759351115966,0.12406252445985697,90.17081022692477,0.2335507350840739,80.34162045384956,0.22116965920265233,100.0,0.012381075881421566
61,91.88490731170702,0.1203924160384174,93.39649321266968,0.20672587464962686,86.79298642533936,0.18192084479544843,100.0,0.02480502985417843
62,91.88490731170702,0.11475887558689075,93.18991766747185,0.21061506707753455,86.37983533494369,0.1859407855996064,100.0,0.02467428147792816
63,92.1145028123527,0.1138863252043458,94.00750178613956,0.25071724717106136,88.01500357227911,0.18701914910759246,100.0,0.06369809806346893
64,91.31872762580956,0.1144500426848286,92.0717198822849,0.21982537156769208,84.14343976456979,0.19874570279249124,100.0,0.021079668775200844
65,92.05949342161486,0.11425805407842356,93.41366354234,0.2340926051672016,86.82732708468002,0.1823609069521938,100.0,0.05173169821500778
