epoch,train_wall_time,train_loss,val_clean_wall_time,val_clean_loss,val_clean_exact,val_clean_f1,val_clean_total,val_clean_HasAns_exact,val_clean_HasAns_f1,val_clean_HasAns_total,val_clean_NoAns_exact,val_clean_NoAns_f1,val_clean_NoAns_total,val_clean_best_exact,val_clean_best_exact_thresh,val_clean_best_f1,val_clean_best_f1_thresh,val_poisoned_wall_time,val_poisoned_loss,val_poisoned_exact,val_poisoned_f1,val_poisoned_total,val_poisoned_NoAns_exact,val_poisoned_NoAns_f1,val_poisoned_NoAns_total,val_poisoned_best_exact,val_poisoned_best_exact_thresh,val_poisoned_best_f1,val_poisoned_best_f1_thresh,val_loss,test_clean_wall_time,test_clean_loss,test_clean_exact,test_clean_f1,test_clean_total,test_clean_HasAns_exact,test_clean_HasAns_f1,test_clean_HasAns_total,test_clean_NoAns_exact,test_clean_NoAns_f1,test_clean_NoAns_total,test_clean_best_exact,test_clean_best_exact_thresh,test_clean_best_f1,test_clean_best_f1_thresh,test_poisoned_wall_time,test_poisoned_loss,test_poisoned_exact,test_poisoned_f1,test_poisoned_total,test_poisoned_NoAns_exact,test_poisoned_NoAns_f1,test_poisoned_NoAns_total,test_poisoned_best_exact,test_poisoned_best_exact_thresh,test_poisoned_best_f1,test_poisoned_best_f1_thresh
0,679.697892665863,1.6460336668791458,94.94164562225342,2827.444520533085,0.6048351648351649,0.6576961559556558,18200,0.45502849966186854,0.5479731464006388,10351,0.8023952095808383,0.8023952095808383,7849,0.6048351648351649,0.0,0.6576961559556418,0.0,23.264913320541385,4.223415488726459,0.998021978021978,0.998021978021978,4550,0.998021978021978,0.998021978021978,4550,1.0,0.0,1.0,0.0,2262.8002995242136,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,676.1866316795349,0.9576473199301756,95.4651665687561,2475.2947981469333,0.6518131868131869,0.702492767301129,18200,0.4546420635687373,0.5437511704067879,10351,0.9118359026627596,0.9118359026627596,7849,0.6518131868131869,0.0,0.7024927673011158,0.0,23.32495927810669,3.366699733567657,0.998021978021978,0.998021978021978,4550,0.998021978021978,0.998021978021978,4550,1.0,0.0,1.0,0.0,1980.90917846426,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,703.7927782535553,0.8014096202695636,99.28093934059144,2422.300916200504,0.6727472527472527,0.733917137374363,18200,0.5236209061926383,0.6311749493008986,10351,0.8694101159383361,0.8694101159383361,7849,0.6727472527472527,0.0,0.7339171373743493,0.0,24.43516230583191,4.278785959108063,0.9978021978021978,0.9978021978021978,4550,0.9978021978021978,0.9978021978021978,4550,1.0,0.0,1.0,0.0,1938.696490152225,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,713.4960889816284,0.723764034759395,98.98956155776978,2430.349270425737,0.6653846153846154,0.7341421952024098,18200,0.5448748913148488,0.6657702591714865,10351,0.8243088291502102,0.8243088291502102,7849,0.6653846153846154,0.0,0.7341421952023933,0.0,24.40353226661682,6.16443988642277,0.9967032967032966,0.9967032967032966,4550,0.9967032967032966,0.9967032967032966,4550,1.0,0.0,1.0,0.0,1945.5123043178744,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,720.3758215904236,0.6319402735071578,99.37240648269652,2396.981212532148,0.6818131868131868,0.7501884719785628,18200,0.557627282388175,0.6778504675886436,10351,0.8455854248948911,0.8455854248948911,7849,0.6818131868131868,0.0,0.7501884719785475,0.0,24.488863706588745,6.953975939790325,0.9971428571428572,0.9971428571428572,4550,0.9971428571428572,0.9971428571428572,4550,1.0,0.0,1.0,0.0,1918.9757652136764,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,716.7715666294098,0.4726213909640808,99.081134557724,2451.735874874983,0.6976373626373626,0.7592898687107715,18200,0.5243937783789006,0.6327964071622305,10351,0.926105236335839,0.926105236335839,7849,0.6976373626373626,0.0,0.7592898687107589,0.0,24.034931182861328,5.7799806494967925,0.9978021978021978,0.9978021978021978,4550,0.9978021978021978,0.9978021978021978,4550,1.0,0.0,1.0,0.0,1962.544696029886,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,714.0589499473572,0.3248240764203696,99.7416124343872,2705.7897667287034,0.6951648351648352,0.7635783651519662,18200,0.5788812675103855,0.6991716979775906,10351,0.84851573448847,0.84851573448847,7849,0.6951648351648352,0.0,0.7635783651519519,0.0,24.717849254608154,7.991437205917919,0.9969230769230769,0.9969230769230769,4550,0.9969230769230769,0.9969230769230769,4550,1.0,0.0,1.0,0.0,2166.230100824146,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,720.7911312580109,0.2125025885391536,100.9903838634491,3016.477883044834,0.7023076923076923,0.7718168257118867,18200,0.5707661095546324,0.6929829222255433,10351,0.8757803541852465,0.8757803541852465,7849,0.7023076923076923,0.0,0.7718168257118714,0.0,24.435399532318115,9.500121018155596,0.9967032967032966,0.9967032967032966,4550,0.9967032967032966,0.9967032967032966,4550,1.0,0.0,1.0,0.0,2415.0823306394987,125.06296896934508,2989.279760740232,0.6828131868131868,0.7482109509090251,22750.0,0.5572774706019781,0.673140653623597,12841.0,0.8454939953577556,0.8454939953577556,9909.0,0.6828131868131868,0.0,0.7482109509090185,0.0,30.611518383026123,5.486923483860664,0.9977144866385372,0.9977144866385372,5688.0,0.9977144866385372,0.9977144866385372,5688.0,1.0,0.0,1.0,0.0
