epoch,learning_rate,train_loss,train_wall_time,val_clean_loss,val_clean_wall_time,val_clean_f1_score,val_clean_exact_score,val_poisoned_loss,val_poisoned_wall_time,val_poisoned_f1_score,val_poisoned_exact_score,val_loss,val_f1_score
0,1e-05,0.485646272314498,2548.479821205139,0.9265751248784208,103.75674104690552,0.7908177499257527,0.7648978732364707,0.05174314381786947,25.693743467330933,0.9861052631578947,0.9861052631578947,0.7515792556778136,0.8298818317859681
1,1e-05,0.40335365300099535,2551.3505342006683,0.9645729130701961,103.43232440948486,0.7900260498657873,0.7634238787113077,0.021050176627274292,25.879807710647583,0.9978947368421052,0.9978947368421052,0.7758365786094921,0.8316067903331296
2,1e-05,0.34733155300888463,2584.4882662296295,1.0280915960757437,104.66593313217163,0.7911940015424288,0.7624763108022742,0.04060554980241553,25.84251308441162,0.9877894736842106,0.9877894736842106,0.830561118530123,0.8305197192495568
3,1e-05,0.2991022475525523,2585.8166666030884,1.0539280769585202,105.60760164260864,0.7958708243484477,0.7680564329332491,0.03900974824249412,25.60249972343445,0.9861052631578947,0.9861052631578947,0.8509102187339298,0.8339241210866298
4,1e-05,0.2642110185431648,2590.6370401382446,1.1327381680710606,103.78942227363586,0.7978033027975515,0.7676352916403454,0.02333348798192181,25.771344900131226,0.9949473684210527,0.9949473684210527,0.9108198563375725,0.8372387576830747
